id,title,popularity,imdb_id,averageRating,num_votes,title_type,start_year,tags
114,Pretty Woman,49.913,tt0100405,7.1,371521,movie,1990, comedy romance prostitute sports-car capitalism expensive-restaurant workaholic fire-escape romantic-comedy los-angeles california millionaire beverly-hills pygmalion entrepreneur social-differences business-deal penthouse italian-opera shopping-spree bubble-bath hooker street-smarts contract-relationship cinderella-story polo-match edward accompany breaking worlds weekend hires overcome companies bridge business angeles closer entrepreneur living buying vivian directions lewis stay events hurdles picks trip social millionaire gap discover prostitute
115,The Big Lebowski,27.604,tt0118715,8.1,870490,movie,1998, crime comedy vietnam-veteran white-russian bowling carpet nihilism heart-attack kidnapping lsd marijuana los-angeles california millionaire cowboy ashes impregnation bowling-team unemployed bowling-ball neo-noir weeds jeffrey nihilists producers toes slacker russians mistaken series film ferrets adult white drink involving dude angeles money finds errant lebowski events wheelchair large dragged millionaire strange sums bowl bound
117,The Untouchables,19.746,tt0094226,7.8,335152,movie,1987, thriller crime history drama chicago illinois prohibition-era gangster baseball-bat white-suit tough-cop treasury-agent untouchable tax-evasion jury-tampering 1930s ness achieve determined prohibition capone elliot ambitious order goal forms untouchables agent group nickname
118,Charlie and the Chocolate Factory,80.661,tt0367594,6.7,537011,movie,2005, fantasy comedy adventure family factory-worker london england based-on-novel-or-book chocolate candy overweight-child parent-child-relationship grandparent-grandchild-relationship teacher candy-bar tour wins young boy chocolate unusual magnificent candy factory led maker
116,Match Point,17.801,tt0416320,7.6,230208,movie,2005, crime romance thriller drama adultery london england love-triangle sports upper-class tennis river-thames love wealth lust gold-digger instructor social-climbing man tom nola work fiancee tennis chloe hewett meets young love instructor wealthy chris player eye sister falls
120,The Lord of the Rings: The Fellowship of the Ring,193.715,tt0120737,8.9,2039649,movie,2001,the lord of the rings collection fantasy action adventure drama based-on-novel-or-book orcs elves dwarf magic obsession bravery fireworks mine maze mountain castle birthday-party battle demon blizzard uncle-nephew-relationship fantasy-world journey ring invisibility live-action-and-animation heros-journey wraith sword-and-sorcery trekking good-versus-evil creatures excited epic-quest hobbits trolls bilbo destination ringbearer uncle protect frodo baggins inheriting mysterious fellowship ring final doom falling hands creator formed young destroyed place order evil leave hobbit arrives
121,The Lord of the Rings: The Two Towers,125.78,tt0167261,8.8,1812967,movie,2002,the lord of the rings collection fantasy action adventure drama mission army based-on-novel-or-book orcs elves dwarf magic obsession bravery castle reincarnation sequel battle brutality guide split-personality marsh fantasy-world wizard journey ring live-action-and-animation heros-journey high-fantasy wraith sword-and-sorcery complex trekking evil-spell good-versus-evil creatures trees winged-creatures hobbits mordor quest trekking separate deep destinies gimli frodo baggins aragorn barad captured fellowship awaits ring merry members orthanc search nefarious sacred corrupt wizard dur pippin destroy dark sauron orc paths legolas lands continue power sam tower fortress lie saruman towers isengard
122,The Lord of the Rings: The Return of the King,170.788,tt0167260,9.0,2010575,movie,2003,the lord of the rings collection fantasy action adventure drama army based-on-novel-or-book orcs elves dwarf magic kingdom obsession bravery castle volcano giant-spider sequel honor king brutality madness split-personality fantasy-world wizard epic-battle journey ring quest live-action-and-animation heros-journey high-fantasy wraith sword-and-sorcery power-madness great-war trekking good-versus-evil sword-making war backstory creatures epic-quest winged-creatures hobbits armies spirits army-of-the-dead mordor quest fate deep powerful frodo battle mass seemingly impossible compete heart fellowship ancient light revealed member ring final heir hope men gollum determine ventures armies outcome throne kings decide dark loyal destroy triumph accompanied sole evil power sam wretched forces hobbit friend noble hideous lies brave
123,The Lord of the Rings,36.352,tt0077869,6.2,36363,movie,1978, fantasy animation adventure mission orcs elves dwarf fantasy-world wizard journey ring heros-journey high-fantasy creatures animation epic-quest trolls hobbit embark fellowship ring journey reign middle destroy sauron earth
128,Princess Mononoke,37.479,tt0119698,8.3,442161,movie,1997, fantasy action animation adventure friendship human-vs-nature wolf fight wild-boar territory leprosy feral-child decapitation rural-area historical-fiction spirit demon nature environmentalism adult-animation deforestation anime industrialization ashitaka god people protect encounters conflict prince emishi forest journey disappearing human lady boar eboshi san demonized bring young fighting destroy cure balance woman west cursed
129,Spirited Away,97.855,tt0245429,8.6,869315,movie,2001, fantasy animation adventure family witch parent-child-relationship darkness bath-house magic spirit parallel-world amusement-park youkai japanese-mythology anime knew chihiro parents mysterious spirits free courage young undergo family trapped strange transformation girl
393345,Cult of Chucky,45.402,tt3280262,5.3,30532,movie,2017,child's play collection horror thriller voodoo evil-doll mental-institution killer-doll serial-killer slasher killer-toys toy-comes-to-life possessed-doll supernatural-power insane criminally murdered good chucky tool confined occur convinced therapy family nica asylum grisly years introduces doll string group guy deaths wrongly entire psychiatrist
1015936,Feed,17.007,tt20782072,4.8,8241,movie,2022,feed collection horror isolated-island social-media-influencer witch-legend lake media live ancient swedish business island family hired witch experts stuck group social tiny strive
852096,We Have a Ghost,13.103,tt7798604,6.1,33995,movie,2023, horror fantasy adventure comedy family central-intelligence-agency-(cia) haunted-house ghost social-media kevin targets cia media sensation investigate ghost named rogue finds mystery overnight ernest social haunting
134,"O Brother, Where Art Thou?",22.769,tt0190590,7.7,334758,movie,2000, crime comedy adventure drama music-record country-music based-on-novel-or-book prophecy southern-usa mississippi-river seduction fraud philosophical reflective dramatic hilarious amused complicated enchant excited melodramatic escaped homer 1930s deep relentless comical convicts hidden based incredible journey pursues search south treasure characters lawman odyssey situations
137,Groundhog Day,23.856,tt0107048,8.0,694656,movie,1993, fantasy comedy romance drama deja-vu groundhog weather-forecast telecaster pennsylvania usa alarm-clock winter time-warp holiday time-loop magic-realism existentialism groundhog-day whimsical town repeating small day distant attractive narcissistic punxsutawney finds cameraman mawkish weatherman producer report groundhog
138,Dracula,28.212,tt0021814,7.4,59665,movie,1931,dracula (universal) collection fantasy horror drama monster based-on-novel-or-book transylvania vampire spider castle bat undead count based-on-play-or-musical sanitarium black-and-white pre-code real-estate-agent lunatic dracula helsing estate abraham count renfield travels enslaves study london mysterious drives insanity pair vampire castle socialites professor van sail dracula preying supernaturalist subject leasing agent transylvania meet unbeknownst interested british
141,Donnie Darko,30.982,tt0246578,8.0,861084,movie,2001,darko collection mystery drama fantasy sci-fi high-school airplane parent-child-relationship presidential-election therapist school-performance halloween time-travel vandalism surrealism loss imaginary-friend suburbia arson vision school mental-illness virginia sleepwalking 1980s parallel-universe crimes narrowly accident series troubled visions manipulates escaping rabbit teenager plagued commit bizarre bunny large
